respondent,group,questionnaire,submitted_timestamp,source_path,question_code,question_text,type,subscale,category,accuracy,stimulus_form,stimulus_title,response_raw,response_clean,response_numeric,score_value,score_confidence,score_method,score_explanation
20,E,Post,2025-10-19 04:11:33,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.2,8.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Seinfeld,3 = Confident,3 = Confident,3.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
20,E,Post,2025-10-19 04:11:33,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.1,9.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Short,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
20,E,Post,2025-10-19 04:11:33,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.2,9.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Short,Abbot Elementary,3 = Confident,3 = Confident,3.0,3.0,3.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
20,E,Post,2025-10-19 04:11:33,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Please enter your participant number. You received your participant number in the email that included the link to this survey. Please enter it exactly as shown in that email.,open-ended,,,,,,20,20,,,,,
20,E,Post,2025-10-19 04:11:33,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Timestamp,,,,,,,10/19/2025 4:11:33,10/19/2025 4:11:33,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.1,1.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Short,Mad Max,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.2,1.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Short,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.1,10.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,A Star Is Born,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.2,10.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,A Star Is Born,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.1,11.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Sherlock Holmes,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.2,11.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Sherlock Holmes,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.1,12.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor2,hit,Short,A Star Is Born,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.2,12.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor2,hit,Short,A Star Is Born,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13,"13. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Long,The Town,The robber group were trying to steal money and this character was on watch as 2 other characters were taking the money and trying to load it in the truck. They quickly noticed the driver had left the front seat and then heard the cops showing up so had to all get back into the car and then a speed chase with the Boston police began.,The robber group were trying to steal money and this character was on watch as 2 other characters were taking the money and trying to load it in the truck. They quickly noticed the driver had left the front seat and then heard the cops showing up so had to all get back into the car and then a speed chase with the Boston police began.,,60.0,85.0,stage5_recall_keymoment,"The participant recalls the robbery, money being loaded, noticing the driver missing, and the police chase. However, they omit several key moments such as the disguises, the guard's resistance and shooting, the car switch, and the burning of the minivan. The sequence is partially correct but lacks specificity and completeness."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13.1,13.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,The Town,2 = Somewhat confident,2 = Somewhat confident,2.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14,14. What happens at the end of this scene?,multiple,recall,target,,Long,The Town,B. They set fire to their vehicle,B. They set fire to their vehicle,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14.1,14.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,The Town,3 = Confident,3 = Confident,3.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15,15. Did you understand the scene while watching it last week?,binary,comprehension,target,,Long,The Town,4 = Understood it without issue,4 = Understood it without issue,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15.1,15.1. What helped your understanding?,open-ended,comprehension,target,,Long,The Town,The context set beforehand that they were a group trying to steal money.,The context set beforehand that they were a group trying to steal money.,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,16,"16. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Long,The Town,Suspense,Suspense,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,17,17. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Long,The Town,3 = Easy,3 = Easy,3.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18,"18. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Short,Mad Max,"The two different groups were fighting each other. The group in the back had someone hostage and were trying to take down the big truck group in the front. The character jumping with the arrows had gotten shot with arrows so was already dying, so risked their life and was successful at blowing up another car/group that was trying to attack.","The two different groups were fighting each other. The group in the back had someone hostage and were trying to take down the big truck group in the front. The character jumping with the arrows had gotten shot with arrows so was already dying, so risked their life and was successful at blowing up another car/group that was trying to attack.",,80.0,90.0,stage5_recall_keymoment,"The participant recalls the two groups fighting, the suicide attack by a character who is already dying, and the successful destruction of an attacking vehicle, which aligns closely with the War Boy's sacrifice. There is some confusion about a hostage and the use of arrows, but the main sequence and outcome are well captured."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18.1,18.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Mad Max,3 = Confident,3 = Confident,3.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19,19. What happens at the end of this scene?,multiple,recall,target,,Short,Mad Max,C. Furiosa and her crew successfully protect their rig and drive away,C. Furiosa and her crew successfully protect their rig and drive away,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19.1,19.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Mad Max,2 = Somewhat confident,2 = Somewhat confident,2.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.1,2.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,The Dark Knight,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.2,2.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,The Dark Knight,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20,20. Did you understand the scene while watching it last week?,binary,comprehension,target,,Short,Mad Max,2 = Somewhat,2 = Somewhat,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20.1,20.1. What helped your understanding?,open-ended,comprehension,target,,Short,Mad Max,Afterwards I had to go back and read the premise of the movie again and the other movies part of the franchise to understand the whole story.,Afterwards I had to go back and read the premise of the movie again and the other movies part of the franchise to understand the whole story.,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20.1,20.1. What would have improved your understanding?,open-ended,comprehension,target,,Short,Mad Max,I forgot the context of the movie who furiousa and the guy were and why the 2 different groups were trying to kill each other.,I forgot the context of the movie who furiousa and the guy were and why the 2 different groups were trying to kill each other.,,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,21,"21. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Short,Mad Max,"Suspense, Stress","Suspense, Stress",,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,22,22. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Short,Mad Max,3 = Easy,3 = Easy,3.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,23,"23. Overall, how well do you think you remembered the video content from last week?",likert,general,,,,,4 = Extremely well,4 = Extremely well,4.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,24,24. How confident are you in your answers on this questionnaire?,likert,general,,,,,4 = Extremely confident,4 = Extremely confident,4.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,25,"25. Did you watch ""The Town"" again after the session last week?",binary,watch,,,,,No,No,0.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,26,"26. Did you watch ""Mad Max: Fury Road"" again after the session last week?",binary,watch,,,,,No,No,0.0,,,,
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.1,3.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,Titanic,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
3,A,Post,2025-10-18 04:33:46,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.2,3.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,Titanic,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
